id,name,category,round,round_name,index,played_at,status,score,winner,duration_minutes,players,competition_source,season_year,tournament_name,court,category_enc,round_name_enc,court_enc,source_enc,winner_enc,duration_filled,month,cluster_kmeans,cluster_dbscan
6882,Ruiz/Esbri - Stupaczuk/Di Nenno,men,8,Round of 16,3,2025-11-27,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,95.0,"{'team_1': [{'id': 111, 'self': '/api/players/111', 'name': 'Alex Ruiz', 'side': 'drive', 'connections': {'pair': '/api/pairs/111-153'}}, {'id': 153, 'self': '/api/players/153', 'name': 'Juanlu Esbri', 'side': 'backhand', 'connections': {'pair': '/api/pairs/111-153'}}], 'team_2': [{'id': 87, 'self': '/api/players/87', 'name': 'Franco Stupaczuk', 'side': 'backhand', 'connections': {'pair': '/api/pairs/87-103'}}, {'id': 103, 'self': '/api/players/103', 'name': 'Martin Di Nenno', 'side': 'drive', 'connections': {'pair': '/api/pairs/87-103'}}]}",FIP,2026,Season 5,Cancha Caliente,0,2,11,0,0,95.0,11,1,2
6883,Nieto/Yanguas - Garcia/Barahona,men,8,Round of 16,4,2025-11-27,finished,"[{'team_1': '7', 'team_2': '5'}, {'team_1': '4', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,151.0,"{'team_1': [{'id': 90, 'self': '/api/players/90', 'name': 'Jorge Nieto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/90-89'}}, {'id': 89, 'self': '/api/players/89', 'name': 'Miguel Yanguas', 'side': 'drive', 'connections': {'pair': '/api/pairs/90-89'}}], 'team_2': [{'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/71-70'}}, {'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/71-70'}}]}",FIP,2026,Season 5,Cancha Caliente,0,2,11,0,0,151.0,11,1,2
6884,Campagnolo/Garrido - Augsburger/Lebron,men,8,Round of 16,5,2025-11-27,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '4', 'team_2': '6'}, {'team_1': '6(3)', 'team_2': '7'}]",team_2,146.0,"{'team_1': [{'id': 72, 'self': '/api/players/72', 'name': 'Lucas Campagnolo', 'side': 'drive', 'connections': {'pair': '/api/pairs/72-104'}}, {'id': 104, 'self': '/api/players/104', 'name': 'Javier Garrido', 'side': 'backhand', 'connections': {'pair': '/api/pairs/72-104'}}], 'team_2': [{'id': 84, 'self': '/api/players/84', 'name': 'Leo Augsburger', 'side': 'backhand', 'connections': {'pair': '/api/pairs/84-88'}}, {'id': 88, 'self': '/api/players/88', 'name': 'Juan Lebron', 'side': 'drive', 'connections': {'pair': '/api/pairs/84-88'}}]}",FIP,2026,Season 5,Cancha Mifel,0,2,15,0,0,146.0,11,1,2
6885,Libaak/Bautista - Alfonso/Gutierrez,men,8,Round of 16,6,2025-11-27,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '3', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,133.0,"{'team_1': [{'id': 93, 'self': '/api/players/93', 'name': 'Tino Libaak', 'side': 'drive', 'connections': {'pair': '/api/pairs/93-81'}}, {'id': 81, 'self': '/api/players/81', 'name': 'Jairo Bautista', 'side': 'backhand', 'connections': {'pair': '/api/pairs/93-81'}}], 'team_2': [{'id': 18, 'self': '/api/players/18', 'name': 'Gonzalo Alfonso', 'side': 'backhand', 'connections': {'pair': '/api/pairs/18-96'}}, {'id': 96, 'self': '/api/players/96', 'name': 'Sanyo Gutierrez', 'side': 'drive', 'connections': {'pair': '/api/pairs/18-96'}}]}",FIP,2026,Season 5,Cancha Skechers,0,2,16,0,0,133.0,11,1,2
6886,Alonso/Tello - Galan/Chingotto,men,8,Round of 16,7,2025-11-27,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,60.0,"{'team_1': [{'id': 101, 'self': '/api/players/101', 'name': 'Edu Alonso', 'side': 'drive', 'connections': {'pair': '/api/pairs/101-94'}}, {'id': 94, 'self': '/api/players/94', 'name': 'Juan Tello', 'side': 'backhand', 'connections': {'pair': '/api/pairs/101-94'}}], 'team_2': [{'id': 115, 'self': '/api/players/115', 'name': 'Alejandro Galan', 'side': 'backhand', 'connections': {'pair': '/api/pairs/115-114'}}, {'id': 114, 'self': '/api/players/114', 'name': 'Federico Chingotto', 'side': 'drive', 'connections': {'pair': '/api/pairs/115-114'}}]}",FIP,2026,Season 5,Cancha Estadio,0,2,12,0,0,60.0,11,1,2
6910,Triay/Brea - Fassio/Llaguno,women,8,Round of 16,0,2025-11-27,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '2'}]",team_1,47.0,"{'team_1': [{'id': 433, 'self': '/api/players/433', 'name': 'Gemma Triay Pons', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}, {'id': 434, 'self': '/api/players/434', 'name': 'Delfina Brea Senesi', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}], 'team_2': [{'id': 440, 'self': '/api/players/440', 'name': 'Martina Fassio Goyeneche', 'side': None, 'connections': {'pair': '/api/pairs/440-401'}}, {'id': 401, 'self': '/api/players/401', 'name': 'Patricia Llaguno Zielinski', 'side': None, 'connections': {'pair': '/api/pairs/440-401'}}]}",FIP,2026,Season 5,Cancha Estadio,1,2,12,0,1,47.0,11,1,3
6911,Osoro/Iglesias - Ortega/Icardo,women,8,Round of 16,1,2025-11-27,finished,"[{'team_1': '7', 'team_2': '6(0)'}, {'team_1': '6', 'team_2': '2'}]",team_1,47.0,"{'team_1': [{'id': 406, 'self': '/api/players/406', 'name': 'Aranzazu Osoro Ulrich', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}, {'id': 430, 'self': '/api/players/430', 'name': 'Victoria Iglesias Segador', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}], 'team_2': [{'id': 422, 'self': '/api/players/422', 'name': 'Marta Ortega Gallego', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}, {'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}]}",FIP,2026,Season 5,Cancha Mifel,1,2,15,0,1,47.0,11,1,3
6912,Guinart/Virseda - Merino/Navarro,women,8,Round of 16,2,2025-11-27,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '2'}]",team_1,52.0,"{'team_1': [{'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/429-497'}}, {'id': 497, 'self': '/api/players/497', 'name': 'Veronica Virseda', 'side': None, 'connections': {'pair': '/api/pairs/429-497'}}], 'team_2': [{'id': 428, 'self': '/api/players/428', 'name': 'Melania Merino Saez', 'side': None, 'connections': {'pair': '/api/pairs/428-427'}}, {'id': 427, 'self': '/api/players/427', 'name': 'Carolina Navarro Björk', 'side': None, 'connections': {'pair': '/api/pairs/428-427'}}]}",FIP,2026,Season 5,Cancha Skechers,1,2,16,0,1,52.0,11,1,3
6913,Caldera/Goenaga - Araujo/Ustero,women,8,Round of 16,3,2025-11-27,finished,"[{'team_1': '6(3)', 'team_2': '7'}, {'team_1': '7', 'team_2': '5'}, {'team_1': '6', 'team_2': '4'}]",team_1,49.0,"{'team_1': [{'id': 394, 'self': '/api/players/394', 'name': 'Beatriz Caldera Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/394-395'}}, {'id': 395, 'self': '/api/players/395', 'name': 'Carmen Goenaga Garcia', 'side': None, 'connections': {'pair': '/api/pairs/394-395'}}], 'team_2': [{'id': 411, 'self': '/api/players/411', 'name': 'Sofia Araujo', 'side': None, 'connections': {'pair': '/api/pairs/411-410'}}, {'id': 410, 'self': '/api/players/410', 'name': 'Andrea Ustero Prieto', 'side': None, 'connections': {'pair': '/api/pairs/411-410'}}]}",FIP,2026,Season 5,Cancha Caliente,1,2,11,0,1,49.0,11,1,3
6914,Gonzalez/Fernandez - Barrera/Velasco,women,8,Round of 16,4,2025-11-27,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 413, 'self': '/api/players/413', 'name': 'Beatriz Gonzalez Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/413-412'}}, {'id': 412, 'self': '/api/players/412', 'name': 'Claudia Fernandez Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/413-412'}}], 'team_2': [{'id': 436, 'self': '/api/players/436', 'name': 'Marta Barrera De La Fuente', 'side': None, 'connections': {'pair': '/api/pairs/436-415'}}, {'id': 415, 'self': '/api/players/415', 'name': 'Jimena Velasco Postiguillo', 'side': None, 'connections': {'pair': '/api/pairs/436-415'}}]}",FIP,2026,Season 5,Cancha Caliente,1,2,11,0,1,83.0,11,1,3
6915,Sainz/Eugenio - Calvo/Salazar,women,8,Round of 16,5,2025-11-27,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '2'}]",team_1,,"{'team_1': [{'id': 400, 'self': '/api/players/400', 'name': 'Lucia Sainz Pelegri', 'side': None, 'connections': {'pair': '/api/pairs/400-409'}}, {'id': 409, 'self': '/api/players/409', 'name': 'Raquel Eugenio Barrera', 'side': None, 'connections': {'pair': '/api/pairs/400-409'}}], 'team_2': [{'id': 469, 'self': '/api/players/469', 'name': 'Martina Calvo Santamaria', 'side': None, 'connections': {'pair': '/api/pairs/469-424'}}, {'id': 424, 'self': '/api/players/424', 'name': 'Alejandra Salazar Bengoechea', 'side': None, 'connections': {'pair': '/api/pairs/469-424'}}]}",FIP,2026,Season 5,Cancha Skechers,1,2,16,0,1,83.0,11,1,3
6916,Jensen/Alonso - Lopez/Garcia,women,8,Round of 16,6,2025-11-27,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 399, 'self': '/api/players/399', 'name': 'Claudia Jensen', 'side': None, 'connections': {'pair': '/api/pairs/399-398'}}, {'id': 398, 'self': '/api/players/398', 'name': 'Alejandra Alonso De Villa', 'side': None, 'connections': {'pair': '/api/pairs/399-398'}}], 'team_2': [{'id': 468, 'self': '/api/players/468', 'name': 'Amanda Lopez Moral', 'side': None, 'connections': {'pair': '/api/pairs/468-480'}}, {'id': 480, 'self': '/api/players/480', 'name': 'Lucia Garcia Trella', 'side': None, 'connections': {'pair': '/api/pairs/468-480'}}]}",FIP,2026,Season 5,Cancha Mifel,1,2,15,0,1,83.0,11,1,3
6917,Castello/Rufo - Sanchez/Josemaria,women,8,Round of 16,7,2025-11-27,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 416, 'self': '/api/players/416', 'name': 'Jessica Castello Lopez', 'side': None, 'connections': {'pair': '/api/pairs/416-417'}}, {'id': 417, 'self': '/api/players/417', 'name': 'Lorena Rufo Ortiz', 'side': None, 'connections': {'pair': '/api/pairs/416-417'}}], 'team_2': [{'id': 388, 'self': '/api/players/388', 'name': 'Ariana Sanchez Fallada', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}, {'id': 389, 'self': '/api/players/389', 'name': 'Paula Josemaria Martin', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}]}",FIP,2026,Season 5,Cancha Estadio,1,2,12,0,1,83.0,11,1,3
6863,Tapia/Coello - Oria/Garcia,men,16,Round of 32,0,2025-11-26,walkover,,team_1,,"{'team_1': [{'id': 66, 'self': '/api/players/66', 'name': 'Agustin Tapia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/66-65'}}, {'id': 65, 'self': '/api/players/65', 'name': 'Arturo Coello', 'side': 'drive', 'connections': {'pair': '/api/pairs/66-65'}}], 'team_2': [{'id': 211, 'self': '/api/players/211', 'name': 'Salvador Oria', 'side': 'drive', 'connections': {'pair': '/api/pairs/211-149'}}, {'id': 149, 'self': '/api/players/149', 'name': 'Diego Garcia Garcia', 'side': 'drive', 'connections': {'pair': '/api/pairs/211-149'}}]}",FIP,2026,Season 5,,0,3,34,0,1,83.0,11,1,1
6864,Sans/Quilez - Antonio/Ruiz,men,16,Round of 32,1,2025-11-26,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '3', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,100.0,"{'team_1': [{'id': 158, 'self': '/api/players/158', 'name': 'Anton Sans', 'side': 'drive', 'connections': {'pair': '/api/pairs/158-159'}}, {'id': 159, 'self': '/api/players/159', 'name': 'Marc Quilez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/158-159'}}], 'team_2': [{'id': 110, 'self': '/api/players/110', 'name': 'Jose Antonio Diestro', 'side': 'drive', 'connections': {'pair': '/api/pairs/110-68'}}, {'id': 68, 'self': '/api/players/68', 'name': 'Victor Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/110-68'}}]}",FIP,2026,Season 5,Cancha Gemela 2,0,3,14,0,0,100.0,11,1,2
6865,Jofre/Arroyo - Sager/Huete,men,16,Round of 32,2,2025-11-26,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '4'}]",team_1,68.0,"{'team_1': [{'id': 155, 'self': '/api/players/155', 'name': 'Inigo Jofre', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}, {'id': 102, 'self': '/api/players/102', 'name': 'Alejandro Arroyo', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}], 'team_2': [{'id': 160, 'self': '/api/players/160', 'name': 'Ignacio Sager', 'side': 'backhand', 'connections': {'pair': '/api/pairs/160-162'}}, {'id': 162, 'self': '/api/players/162', 'name': 'Mario Huete', 'side': 'backhand', 'connections': {'pair': '/api/pairs/160-162'}}]}",FIP,2026,Season 5,Cancha Mifel,0,3,15,0,1,68.0,11,1,1
6866,Gala/Garcia - Gonzalez/Guerrero,men,16,Round of 32,3,2025-11-26,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '3', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,151.0,"{'team_1': [{'id': 151, 'self': '/api/players/151', 'name': 'David Gala', 'side': 'backhand', 'connections': {'pair': '/api/pairs/151-199'}}, {'id': 199, 'self': '/api/players/199', 'name': 'Pablo Garcia Rodrigo', 'side': 'drive', 'connections': {'pair': '/api/pairs/151-199'}}], 'team_2': [{'id': 78, 'self': '/api/players/78', 'name': 'Momo Gonzalez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/78-82'}}, {'id': 82, 'self': '/api/players/82', 'name': 'Francisco Guerrero', 'side': 'drive', 'connections': {'pair': '/api/pairs/78-82'}}]}",FIP,2026,Season 5,Cancha Caliente,0,3,11,0,0,151.0,11,1,2
6867,Sanz/Navarro - Santigosa/Sintes,men,16,Round of 32,4,2025-11-26,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '3'}]",team_1,61.0,"{'team_1': [{'id': 79, 'self': '/api/players/79', 'name': 'Jon Sanz', 'side': 'drive', 'connections': {'pair': '/api/pairs/79-77'}}, {'id': 77, 'self': '/api/players/77', 'name': 'Francisco Navarro', 'side': 'backhand', 'connections': {'pair': '/api/pairs/79-77'}}], 'team_2': [{'id': 198, 'self': '/api/players/198', 'name': 'Daniel Santigosa', 'side': 'drive', 'connections': {'pair': '/api/pairs/198-129'}}, {'id': 129, 'self': '/api/players/129', 'name': 'Marc Sintes Villalonga', 'side': 'drive', 'connections': {'pair': '/api/pairs/198-129'}}]}",FIP,2026,Season 5,Cancha Estadio,0,3,12,0,1,61.0,11,1,1
6868,Zapata/Cabeza - Aguirre/Chozas,men,16,Round of 32,5,2025-11-26,finished,"[{'team_1': '6(6)', 'team_2': '7'}, {'team_1': '4', 'team_2': '6'}]",team_2,97.0,"{'team_1': [{'id': 164, 'self': '/api/players/164', 'name': 'Teodoro Zapata', 'side': 'backhand', 'connections': {'pair': '/api/pairs/164-148'}}, {'id': 148, 'self': '/api/players/148', 'name': 'Francisco Cabeza Teres', 'side': 'backhand', 'connections': {'pair': '/api/pairs/164-148'}}], 'team_2': [{'id': 17, 'self': '/api/players/17', 'name': 'Tolito Aguirre', 'side': 'drive', 'connections': {'pair': '/api/pairs/17-112'}}, {'id': 112, 'self': '/api/players/112', 'name': 'Alex Chozas', 'side': 'backhand', 'connections': {'pair': '/api/pairs/17-112'}}]}",FIP,2026,Season 5,Cancha Caliente,0,3,11,0,0,97.0,11,1,2
6869,Esbri/Ruiz - Ignacio/Lamperti,men,16,Round of 32,6,2025-11-26,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '7', 'team_2': '5'}]",team_1,101.0,"{'team_1': [{'id': 153, 'self': '/api/players/153', 'name': 'Juanlu Esbri', 'side': 'backhand', 'connections': {'pair': '/api/pairs/153-111'}}, {'id': 111, 'self': '/api/players/111', 'name': 'Alex Ruiz', 'side': 'drive', 'connections': {'pair': '/api/pairs/153-111'}}], 'team_2': [{'id': 255, 'self': '/api/players/255', 'name': 'Juan Ignacio De Pascual', 'side': 'drive', 'connections': {'pair': '/api/pairs/255-63'}}, {'id': 63, 'self': '/api/players/63', 'name': 'Miguel Lamperti', 'side': 'backhand', 'connections': {'pair': '/api/pairs/255-63'}}]}",FIP,2026,Season 5,Cancha Gemela 1,0,3,13,0,1,101.0,11,1,1
6870,Cruz/Montiel - Stupaczuk/Di Nenno,men,16,Round of 32,7,2025-11-26,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,61.0,"{'team_1': [{'id': 161, 'self': '/api/players/161', 'name': 'Juan Cruz Belluati', 'side': 'drive', 'connections': {'pair': '/api/pairs/161-326'}}, {'id': 326, 'self': '/api/players/326', 'name': 'Alvaro Montiel Caruso', 'side': 'backhand', 'connections': {'pair': '/api/pairs/161-326'}}], 'team_2': [{'id': 87, 'self': '/api/players/87', 'name': 'Franco Stupaczuk', 'side': 'backhand', 'connections': {'pair': '/api/pairs/87-103'}}, {'id': 103, 'self': '/api/players/103', 'name': 'Martin Di Nenno', 'side': 'drive', 'connections': {'pair': '/api/pairs/87-103'}}]}",FIP,2026,Season 5,Cancha Estadio,0,3,12,0,0,61.0,11,1,2
6871,Nieto/Yanguas - Sanchez/Jimenez,men,16,Round of 32,8,2025-11-26,finished,"[{'team_1': '7', 'team_2': '6(4)'}, {'team_1': '6', 'team_2': '4'}]",team_1,102.0,"{'team_1': [{'id': 90, 'self': '/api/players/90', 'name': 'Jorge Nieto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/90-89'}}, {'id': 89, 'self': '/api/players/89', 'name': 'Miguel Yanguas', 'side': 'drive', 'connections': {'pair': '/api/pairs/90-89'}}], 'team_2': [{'id': 252, 'self': '/api/players/252', 'name': 'Maxi Sanchez Blasco', 'side': 'backhand', 'connections': {'pair': '/api/pairs/252-196'}}, {'id': 196, 'self': '/api/players/196', 'name': 'Jose Jimenez', 'side': 'drive', 'connections': {'pair': '/api/pairs/252-196'}}]}",FIP,2026,Season 5,Cancha Caliente,0,3,11,0,1,102.0,11,1,1
6872,Castaño/Abbate - Garcia/Barahona,men,16,Round of 32,9,2025-11-26,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '1', 'team_2': '6'}]",team_2,13.0,"{'team_1': [{'id': 49, 'self': '/api/players/49', 'name': 'Manuel Castaño Salguero', 'side': None, 'connections': {'pair': '/api/pairs/49-284'}}, {'id': 284, 'self': '/api/players/284', 'name': 'Flavio Abbate', 'side': None, 'connections': {'pair': '/api/pairs/49-284'}}], 'team_2': [{'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/71-70'}}, {'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/71-70'}}]}",FIP,2026,Season 5,Cancha Gemela 1,0,3,13,0,0,13.0,11,1,2
6873,Garrido/Campagnolo - Arce/Lijó,men,16,Round of 32,10,2025-11-26,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '3', 'team_2': '6'}, {'team_1': '6', 'team_2': '3'}]",team_1,132.0,"{'team_1': [{'id': 104, 'self': '/api/players/104', 'name': 'Javier Garrido', 'side': 'backhand', 'connections': {'pair': '/api/pairs/104-72'}}, {'id': 72, 'self': '/api/players/72', 'name': 'Lucas Campagnolo', 'side': 'drive', 'connections': {'pair': '/api/pairs/104-72'}}], 'team_2': [{'id': 452, 'self': '/api/players/452', 'name': 'Maximiliano Arce', 'side': 'drive', 'connections': {'pair': '/api/pairs/452-227'}}, {'id': 227, 'self': '/api/players/227', 'name': 'Pablo Lijó', 'side': None, 'connections': {'pair': '/api/pairs/452-227'}}]}",FIP,2026,Season 5,Cancha Skechers,0,3,16,0,1,132.0,11,1,1
6874,Hernandez/Collado - Augsburger/Lebron,men,16,Round of 32,11,2025-11-26,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,7.0,"{'team_1': [{'id': 157, 'self': '/api/players/157', 'name': 'Pol Hernandez', 'side': 'drive', 'connections': {'pair': '/api/pairs/157-210'}}, {'id': 210, 'self': '/api/players/210', 'name': 'Guillermo Collado', 'side': 'backhand', 'connections': {'pair': '/api/pairs/157-210'}}], 'team_2': [{'id': 84, 'self': '/api/players/84', 'name': 'Leo Augsburger', 'side': 'backhand', 'connections': {'pair': '/api/pairs/84-88'}}, {'id': 88, 'self': '/api/players/88', 'name': 'Juan Lebron', 'side': 'drive', 'connections': {'pair': '/api/pairs/84-88'}}]}",FIP,2026,Season 5,Cancha Caliente,0,3,11,0,0,7.0,11,1,2
6875,Bergamini/Leal - Libaak/Bautista,men,16,Round of 32,12,2025-11-26,finished,"[{'team_1': '7', 'team_2': '6(1)'}, {'team_1': '3', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,32.0,"{'team_1': [{'id': 76, 'self': '/api/players/76', 'name': 'Lucas Bergamini', 'side': 'drive', 'connections': {'pair': '/api/pairs/76-95'}}, {'id': 95, 'self': '/api/players/95', 'name': 'Javier Leal', 'side': 'backhand', 'connections': {'pair': '/api/pairs/76-95'}}], 'team_2': [{'id': 93, 'self': '/api/players/93', 'name': 'Tino Libaak', 'side': 'drive', 'connections': {'pair': '/api/pairs/93-81'}}, {'id': 81, 'self': '/api/players/81', 'name': 'Jairo Bautista', 'side': 'backhand', 'connections': {'pair': '/api/pairs/93-81'}}]}",FIP,2026,Season 5,Cancha Mifel,0,3,15,0,0,32.0,11,1,2
6876,Sanchez/Gil - Alfonso/Gutierrez,men,16,Round of 32,13,2025-11-26,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '6', 'team_2': '2'}, {'team_1': '3', 'team_2': '6'}]",team_2,121.0,"{'team_1': [{'id': 73, 'self': '/api/players/73', 'name': 'Maxi Sanchez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/73-69'}}, {'id': 69, 'self': '/api/players/69', 'name': 'Francisco Gil', 'side': 'drive', 'connections': {'pair': '/api/pairs/73-69'}}], 'team_2': [{'id': 18, 'self': '/api/players/18', 'name': 'Gonzalo Alfonso', 'side': 'backhand', 'connections': {'pair': '/api/pairs/18-96'}}, {'id': 96, 'self': '/api/players/96', 'name': 'Sanyo Gutierrez', 'side': 'drive', 'connections': {'pair': '/api/pairs/18-96'}}]}",FIP,2026,Season 5,Cancha Gemela 2,0,3,14,0,0,121.0,11,1,2
